protein,query,helper,smiles,affinity
PTPN1,1C88,CHEMBL110642,CCCCCCCCCCCCCCCC(=O)C1=C(O)C(=C)OC1=O,400.0
PTPN1,1C88,CHEMBL2436037,OC(=O)c1ccc(F)cc1NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67,540.0
PTPN1,1C88,CHEMBL583504,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cnn(C(=O)c7cccnc7)c6C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)O,640.0
PTPN1,1C88,CHEMBL2436038,OC(=O)c1ccc(Cl)cc1NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67,710.0
PTPN1,1C88,CHEMBL2263120,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCCCCCCCCCC(=O)O,720.0
PTPN1,1C88,CHEMBL2436043,OC(=O)c1ccc(NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67)c(F)c1,770.0
PTPN1,1C88,CHEMBL201662,COc1ccc(cc1)C(=O)c2ccc3c(nocc23)c4ccc(OCC(=O)O)cc4,800.0
PTPN1,1C88,CHEMBL583505,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cnn(C(=O)c7ccncc7)c6C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)O,810.0
PTPN1,1C88,CHEMBL184444,COC(=O)c1c(O)cccc1OC\C=C\c2cccc(c2)c3onc(C(=O)O)c3CO,920.0
PTPN1,1C88,CHEMBL197929,OC(=O)COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)C(F)(F)P(=O)(O)O)Cc3cccs3,1000.0
PTPN1,1C88,CHEMBL508583,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)NCCCNCCCCNCCCN)OS(=O)(=O)O,1000.0
PTPN1,1ECV,CHEMBL541953,CC(=O)N[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c3ccccc13)C(=O)NCCCCCOc4cc5ccccc5cc4C(=O)O,22.0
PTPN1,1ECV,CHEMBL285307,OC(=O)c1ccc(cc1O)S(=O)(=O)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,30.0
PTPN1,1ECV,CHEMBL1241315,CCc1cc(C[C@H]2NC(=O)CN(CCCCOc3cccc(O)c3C(=O)OC)C2=O)ccc1N(C(=O)C(=O)O)c4ccccc4C(=O)O,38.0
PTPN1,1ECV,CHEMBL3822604,COC(=O)CN(c1ccc(CN(c2ccc(OCc3ccc(C)cc3)c(c2)C(=O)OC)S(=O)(=O)Cc4ccccc4)cc1)S(=O)(=O)C,50.0
PTPN1,1ECV,CHEMBL564124,OC(=O)[C@@H]1Cc2ccc(NC(=O)CCCC[C@@H]3CCSS3)cc2CO1,51.63
PTPN1,1ECV,CHEMBL284763,OC(=O)CNc1cc(ccc1OCCc2ccccc2)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,81.28
PTPN1,1ECV,CHEMBL3593818,CCOc1cc(NS(=O)(=O)C)c(OCC)cc1CNC(=O)Nc2ccc(Br)cc2,212.0
PTPN1,1ECV,CHEMBL3634592,CCOc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)N(CC(=O)OC)S(=O)(=O)C)c3ccc(CN(Cc4ccccc4)S(=O)(=O)C)cc3,222.0
PTPN1,1ECV,CHEMBL3634591,COC(=O)CN(c1ccc(CN(c2ccc(CN(Cc3ccccc3)S(=O)(=O)C)cc2)S(=O)(=O)c4ccc(OC)cc4)cc1)S(=O)(=O)C,346.0
PTPN1,1ECV,CHEMBL3824236,COC(=O)CN(c1ccc(CN(c2ccc(OCc3ccccc3)c(c2)C(=O)OC)S(=O)(=O)Cc4ccccc4)cc1)S(=O)(=O)C,355.0
PTPN1,1ECV,CHEMBL1086020,OC(=O)\C=C\C(=O)Nc1cc(ccc1O)c2ccc(cc2)c3c(Cc4ccccc4)oc5ccccc35,457.09
PTPN1,1ECV,CHEMBL3634683,CCOc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)N(Cc3ccc(cc3)N(CC(=O)OC)S(=O)(=O)CC)S(=O)(=O)Cc4ccccc4,470.0
PTPN1,1ECV,CHEMBL3634681,COC(=O)CN(c1ccc(CN(c2ccc(cc2)N(Cc3ccccc3)S(=O)(=O)C)S(=O)(=O)Cc4ccccc4)cc1)S(=O)(=O)C,492.0
PTPN1,1ECV,CHEMBL2436037,OC(=O)c1ccc(F)cc1NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67,540.0
PTPN1,1ECV,CHEMBL3402413,Brc1ccc(Br)c(c1)C(=O)OCCCCC#Cc2ccc(cc2)C(=O)OC3CSSC3,590.0
PTPN1,1ECV,CHEMBL2436038,OC(=O)c1ccc(Cl)cc1NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67,710.0
PTPN1,1ECV,CHEMBL3634594,CCCCOc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)N(CC(=O)OC)S(=O)(=O)C)c3ccc(CN(Cc4ccccc4)S(=O)(=O)C)cc3,896.0
PTPN1,1ECV,CHEMBL3634593,CCCOc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)N(CC(=O)OC)S(=O)(=O)C)c3ccc(CN(Cc4ccccc4)S(=O)(=O)C)cc3,902.0
PTPN1,1ECV,CHEMBL24098,OC(=O)CCC(=O)Nc1cc(ccc1O)c2ccc(cc2)c3c(Cc4ccccc4)oc5ccccc35,912.01
PTPN1,1ECV,CHEMBL3823340,CCCOc1ccc(cc1C(=O)OC)N(Cc2ccc(cc2)N(CC(=O)OC)S(=O)(=O)C)S(=O)(=O)Cc3ccccc3,936.0
PTPN1,1G7F,CHEMBL326115,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(=O)(O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cc2ccc(cc2)C(F)(F)P(=O)(O)O,2.4
PTPN1,1G7F,CHEMBL541953,CC(=O)N[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c3ccccc13)C(=O)NCCCCCOc4cc5ccccc5cc4C(=O)O,22.0
PTPN1,1G7F,CHEMBL1083714,OC(=O)[C@@H](Cc1ccccc1)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,25.12
PTPN1,1G7F,CHEMBL211655,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)c4nc5ccccc5[nH]4,35.0
PTPN1,1G7F,CHEMBL1086226,OC(=O)[C@H](Cc1ccccc1)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,38.02
PTPN1,1G7F,CHEMBL1086227,COc1ccc(cc1)c2cc(ccc2O[C@@H](Cc3ccccc3)C(=O)O)c4ccc(cc4)c5c(Cc6ccccc6)oc7ccccc57,42.66
PTPN1,1G7F,CHEMBL1082297,COc1ccc(cc1)c2cc(ccc2O[C@H](Cc3ccccc3)C(=O)O)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,52.48
PTPN1,1G7F,CHEMBL1082298,OC(=O)[C@@H](Cc1ccccc1)Oc2ccc(cc2c3ccc(Cl)cc3)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,52.48
PTPN1,1G7F,CHEMBL1084870,CC(C)C[C@@H](Oc1c(Br)cc(cc1Br)c2ccc(cc2)c3c(Cc4ccccc4)oc5ccccc35)C(=O)O,53.7
PTPN1,1G7F,CHEMBL1086230,OC(=O)[C@H](Cc1ccccc1)Oc2ccc(cc2C3CCCC3)c4ccc(cc4)c5c(Cc6ccccc6)oc7ccccc57,54.95
PTPN1,1G7F,CHEMBL366281,OC(=O)[C@H](Cc1ccccc1)Oc2ccc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,56.23
PTPN1,1G7F,CHEMBL187610,OC(=O)[C@@H](Cc1ccccc1)Oc2ccc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,57.54
PTPN1,1G7F,CHEMBL1086229,Cc1cc(cc(C)c1O[C@H](Cc2ccccc2)C(=O)O)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,74.13
PTPN1,1G7F,CHEMBL1083272,COc1ccc(Cc2sc3ccccc3c2c4ccc(cc4)c5ccc(O[C@H](Cc6ccccc6)C(=O)O)cc5)cc1,77.62
PTPN1,1G7F,CHEMBL190535,COc1ccc(Cc2sc3ccccc3c2c4ccc(cc4)c5ccc(O[C@H](Cc6ccccc6)C(=O)O)cc5)c(OC)c1,85.11
PTPN1,1G7F,CHEMBL382311,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)C(=O)N,190.0
PTPN1,1G7F,CHEMBL2436037,OC(=O)c1ccc(F)cc1NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67,540.0
PTPN1,1G7F,CHEMBL2113225,OC(=O)C(F)(F)F.O=C(CCc1ccccc1)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)c4nc5ccccc5[nH]4,600.0
PTPN1,1G7F,CHEMBL2436038,OC(=O)c1ccc(Cl)cc1NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67,710.0
PTPN1,1G7F,CHEMBL2436043,OC(=O)c1ccc(NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67)c(F)c1,770.0
PTPN1,1G7G,CHEMBL326115,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(=O)(O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cc2ccc(cc2)C(F)(F)P(=O)(O)O,2.4
PTPN1,1G7G,CHEMBL541953,CC(=O)N[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c3ccccc13)C(=O)NCCCCCOc4cc5ccccc5cc4C(=O)O,22.0
PTPN1,1G7G,CHEMBL284471,COc1ccc(cc1)c2cc(cc(c2OCC(=O)O)c3ccc(OC)cc3)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,25.12
PTPN1,1G7G,CHEMBL1083714,OC(=O)[C@@H](Cc1ccccc1)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,25.12
PTPN1,1G7G,CHEMBL26103,COc1cccc(c1)c2cc(cc(c2OCC(=O)O)c3cccc(OC)c3)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,25.12
PTPN1,1G7G,CHEMBL198940,CN(C)S(=O)(=O)c1ccc(CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3)cc1,28.0
PTPN1,1G7G,CHEMBL25628,COc1cccc(c1)c2cc(cc(Br)c2OCC(=O)O)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,28.18
PTPN1,1G7G,CHEMBL211655,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)c4nc5ccccc5[nH]4,35.0
PTPN1,1G7G,CHEMBL1241315,CCc1cc(C[C@H]2NC(=O)CN(CCCCOc3cccc(O)c3C(=O)OC)C2=O)ccc1N(C(=O)C(=O)O)c4ccccc4C(=O)O,38.0
PTPN1,1G7G,CHEMBL1086229,Cc1cc(cc(C)c1O[C@H](Cc2ccccc2)C(=O)O)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,74.13
PTPN1,1G7G,CHEMBL382311,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)C(=O)N,190.0
PTPN1,1G7G,CHEMBL184041,Cc1cc(cc(C)c1O[C@H](Cc2ccccc2)C(=O)O)c3c4ccccc4c(Br)c5sc(C)c(C)c35,384.0
PTPN1,1G7G,CHEMBL2436037,OC(=O)c1ccc(F)cc1NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67,540.0
PTPN1,1G7G,CHEMBL2113225,OC(=O)C(F)(F)F.O=C(CCc1ccccc1)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)c4nc5ccccc5[nH]4,600.0
PTPN1,1G7G,CHEMBL56948,CC(C)(C)OC(=O)COc1ccc(CC2=C(c3ccccc3C(=O)C2=O)n4ccc5ccccc45)cc1,650.0
PTPN1,1G7G,CHEMBL2436038,OC(=O)c1ccc(Cl)cc1NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67,710.0
PTPN1,1G7G,CHEMBL2436043,OC(=O)c1ccc(NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67)c(F)c1,770.0
PTPN1,1G7G,CHEMBL184444,COC(=O)c1c(O)cccc1OC\C=C\c2cccc(c2)c3onc(C(=O)O)c3CO,920.0
PTPN1,1G7G,CHEMBL3823340,CCCOc1ccc(cc1C(=O)OC)N(Cc2ccc(cc2)N(CC(=O)OC)S(=O)(=O)C)S(=O)(=O)Cc3ccccc3,936.0
PTPN1,1G7G,CHEMBL377905,CC(=O)N[C@@H](Cc1ccc(cc1)[C@@H]2CC(=O)NS2(=O)=O)c3nc4ccccc4[nH]3,940.0
PTPN1,1GFY,CHEMBL326115,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(=O)(O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cc2ccc(cc2)C(F)(F)P(=O)(O)O,2.4
PTPN1,1GFY,CHEMBL426373,CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,4.5
PTPN1,1GFY,CHEMBL1162223,NS(=O)(=O)c1cc(ccc1Br)c2ccc(CSCc3ccc(c(Br)c3)C(F)(F)P(=O)(O)O)cc2,6.0
PTPN1,1GFY,CHEMBL381584,[Na+].Fc1cccc(c1)S(=O)(=O)N[C@@H](Cc2ccc([C@@H]3CC(=O)[N-]S3(=O)=O)c(F)c2)c4nc5ccccc5[nH]4,15.0
PTPN1,1GFY,CHEMBL541953,CC(=O)N[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c3ccccc13)C(=O)NCCCCCOc4cc5ccccc5cc4C(=O)O,22.0
PTPN1,1GFY,CHEMBL371929,OC(=O)COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)c3csnn3)Cc4ccc(c(Br)c4)C(F)(F)P(=O)(O)O,35.0
PTPN1,1GFY,CHEMBL1241315,CCc1cc(C[C@H]2NC(=O)CN(CCCCOc3cccc(O)c3C(=O)OC)C2=O)ccc1N(C(=O)C(=O)O)c4ccccc4C(=O)O,38.0
PTPN1,1GFY,CHEMBL200117,CCCCCCCCCCCCCCc1ccc(cc1)C(=O)c2ccc3c(nocc23)c4ccc(OCC(=O)O)cc4,140.0
PTPN1,1GFY,CHEMBL371026,CCCCCCCCCCCCCCC(=O)c1ccc2c(nocc12)c3ccc(OCC(=O)O)cc3,270.0
PTPN1,1GFY,CHEMBL110642,CCCCCCCCCCCCCCCC(=O)C1=C(O)C(=C)OC1=O,400.0
PTPN1,1GFY,CHEMBL2436037,OC(=O)c1ccc(F)cc1NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67,540.0
PTPN1,1GFY,CHEMBL583504,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cnn(C(=O)c7cccnc7)c6C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)O,640.0
PTPN1,1GFY,CHEMBL2436038,OC(=O)c1ccc(Cl)cc1NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67,710.0
PTPN1,1GFY,CHEMBL2263120,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCCCCCCCCCC(=O)O,720.0
PTPN1,1GFY,CHEMBL2436043,OC(=O)c1ccc(NC(=O)c2nc(sc2c3ccccc3)[C@H](Cc4ccc(OCc5ccccc5)cc4)NC(=O)CCc6c[nH]c7ccccc67)c(F)c1,770.0
PTPN1,1GFY,CHEMBL201662,COc1ccc(cc1)C(=O)c2ccc3c(nocc23)c4ccc(OCC(=O)O)cc4,800.0
PTPN1,1GFY,CHEMBL583505,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cnn(C(=O)c7ccncc7)c6C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)O,810.0
PTPN1,1GFY,CHEMBL184444,COC(=O)c1c(O)cccc1OC\C=C\c2cccc(c2)c3onc(C(=O)O)c3CO,920.0
PTPN1,1GFY,CHEMBL197929,OC(=O)COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)C(F)(F)P(=O)(O)O)Cc3cccs3,1000.0
PTPN1,1GFY,CHEMBL508583,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)NCCCNCCCCNCCCN)OS(=O)(=O)O,1000.0
PTPN1,1KAV,CHEMBL326115,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(=O)(O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cc2ccc(cc2)C(F)(F)P(=O)(O)O,2.4
PTPN1,1KAV,CHEMBL1162223,NS(=O)(=O)c1cc(ccc1Br)c2ccc(CSCc3ccc(c(Br)c3)C(F)(F)P(=O)(O)O)cc2,6.0
PTPN1,1KAV,CHEMBL198940,CN(C)S(=O)(=O)c1ccc(CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3)cc1,28.0
PTPN1,1KAV,CHEMBL1162226,NS(=O)(=O)C(F)(F)c1cc(ccc1Br)c2ccc(CSCc3ccc(c(Br)c3)C(F)(F)P(=O)(O)O)cc2,30.0
PTPN1,1KAV,CHEMBL372592,CN(Cc1ccccc1)C(=O)CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3,31.0
PTPN1,1KAV,CHEMBL371929,OC(=O)COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)c3csnn3)Cc4ccc(c(Br)c4)C(F)(F)P(=O)(O)O,35.0
PTPN1,1KAV,CHEMBL198939,COc1cc(CN(Cc2ccc(cc2)c3csnn3)S(=O)(=O)c4ccc(OCC(=O)O)cc4)ccc1C(F)(F)P(=O)(O)O,60.0
PTPN1,1KAV,CHEMBL198882,OC(=O)COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)c3csnn3)Cc4ccc(cc4)C(F)(F)P(=O)(O)O,74.0
PTPN1,1KAV,CHEMBL200117,CCCCCCCCCCCCCCc1ccc(cc1)C(=O)c2ccc3c(nocc23)c4ccc(OCC(=O)O)cc4,140.0
PTPN1,1KAV,CHEMBL196268,CS(=O)(=O)Nc1ccc(CN(Cc2ccc(cc2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3)cc1,180.0
PTPN1,1KAV,CHEMBL369943,OP(=O)(O)C(F)(F)c1ccc(CN(Cc2ccc(cc2)c3csnn3)S(=O)(=O)c4ccccc4)cc1,210.0
PTPN1,1KAV,CHEMBL1085961,OC(=O)[C@H](CCc1ccccc1)Oc2ccc(cc2)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,218.78
PTPN1,1KAV,CHEMBL197681,OC(=O)COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)C(F)(F)P(=O)(O)O)c3ccc(cc3)c4csnn4,220.0
PTPN1,1KAV,CHEMBL3402413,Brc1ccc(Br)c(c1)C(=O)OCCCCC#Cc2ccc(cc2)C(=O)OC3CSSC3,590.0
PTPN1,1KAV,CHEMBL372973,OC(=O)COc1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)Cc3ccc(cc3)C(F)(F)P(=O)(O)O,600.0
PTPN1,1KAV,CHEMBL198012,CN(Cc1ccccc1)C(=O)CN(Cc2ccc(cc2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3,600.0
PTPN1,1KAV,CHEMBL198220,OC(=O)COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(NC(=O)c3ccccc3)cc2)Cc4ccc(cc4)C(F)(F)P(=O)(O)O,630.0
PTPN1,1KAV,CHEMBL197932,CC(=O)c1cccc(CN(Cc2ccc(cc2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3)c1,770.0
PTPN1,1KAV,CHEMBL197929,OC(=O)COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)C(F)(F)P(=O)(O)O)Cc3cccs3,1000.0
PTPN1,1KAV,CHEMBL198496,OC(=O)COc1c(F)cc(cc1F)S(=O)(=O)N(Cc2ccccc2)Cc3ccc(cc3)C(F)(F)P(=O)(O)O,1000.0
PTPN1,1L8G,CHEMBL26103,COc1cccc(c1)c2cc(cc(c2OCC(=O)O)c3cccc(OC)c3)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,25.12
PTPN1,1L8G,CHEMBL284471,COc1ccc(cc1)c2cc(cc(c2OCC(=O)O)c3ccc(OC)cc3)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,25.12
PTPN1,1L8G,CHEMBL1083714,OC(=O)[C@@H](Cc1ccccc1)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,25.12
PTPN1,1L8G,CHEMBL25628,COc1cccc(c1)c2cc(cc(Br)c2OCC(=O)O)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,28.18
PTPN1,1L8G,CHEMBL278092,COc1ccc(cc1)c2cc(cc(Br)c2OCC(=O)O)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,28.84
PTPN1,1L8G,CHEMBL285307,OC(=O)c1ccc(cc1O)S(=O)(=O)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,30.0
PTPN1,1L8G,CHEMBL371929,OC(=O)COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)c3csnn3)Cc4ccc(c(Br)c4)C(F)(F)P(=O)(O)O,35.0
PTPN1,1L8G,CHEMBL24607,COc1ccc(c(OC)c1)c2cc(cc(Br)c2OCC(=O)O)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,46.77
PTPN1,1L8G,CHEMBL284765,CCOc1ccc(cc1)c2cc(ccc2OCC(=O)O)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,52.48
PTPN1,1L8G,CHEMBL1082298,OC(=O)[C@@H](Cc1ccccc1)Oc2ccc(cc2c3ccc(Cl)cc3)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,52.48
PTPN1,1L8G,CHEMBL1082297,COc1ccc(cc1)c2cc(ccc2O[C@H](Cc3ccccc3)C(=O)O)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,52.48
PTPN1,1L8G,CHEMBL187610,OC(=O)[C@@H](Cc1ccccc1)Oc2ccc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,57.54
PTPN1,1L8G,CHEMBL198939,COc1cc(CN(Cc2ccc(cc2)c3csnn3)S(=O)(=O)c4ccc(OCC(=O)O)cc4)ccc1C(F)(F)P(=O)(O)O,60.0
PTPN1,1L8G,CHEMBL429385,COc1cccc(c1OC)c2cc(ccc2OCC(=O)O)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,70.79
PTPN1,1L8G,CHEMBL198882,OC(=O)COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)c3csnn3)Cc4ccc(cc4)C(F)(F)P(=O)(O)O,74.0
PTPN1,1L8G,CHEMBL1083272,COc1ccc(Cc2sc3ccccc3c2c4ccc(cc4)c5ccc(O[C@H](Cc6ccccc6)C(=O)O)cc5)cc1,77.62
PTPN1,1L8G,CHEMBL24843,COc1ccc(cc1)c2cc(ccc2OCC(=O)O)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,79.43
PTPN1,1L8G,CHEMBL1242362,OC(=O)c1cccc2c1oc3ccc(cc23)c4csc(n4)c5ccc(cc5)N6CCCC6,82.0
PTPN1,1L8G,CHEMBL190535,COc1ccc(Cc2sc3ccccc3c2c4ccc(cc4)c5ccc(O[C@H](Cc6ccccc6)C(=O)O)cc5)c(OC)c1,85.11
PTPN1,1L8G,CHEMBL1084871,OC(=O)[C@@H](Cc1ccccc1)Oc2ccc(cc2)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,95.5
PTPN1,1NL9,CHEMBL326115,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(=O)(O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cc2ccc(cc2)C(F)(F)P(=O)(O)O,2.4
PTPN1,1NL9,CHEMBL541953,CC(=O)N[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c3ccccc13)C(=O)NCCCCCOc4cc5ccccc5cc4C(=O)O,22.0
PTPN1,1NL9,CHEMBL211655,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)c4nc5ccccc5[nH]4,35.0
PTPN1,1NL9,CHEMBL1241315,CCc1cc(C[C@H]2NC(=O)CN(CCCCOc3cccc(O)c3C(=O)OC)C2=O)ccc1N(C(=O)C(=O)O)c4ccccc4C(=O)O,38.0
PTPN1,1NL9,CHEMBL3822604,COC(=O)CN(c1ccc(CN(c2ccc(OCc3ccc(C)cc3)c(c2)C(=O)OC)S(=O)(=O)Cc4ccccc4)cc1)S(=O)(=O)C,50.0
PTPN1,1NL9,CHEMBL284763,OC(=O)CNc1cc(ccc1OCCc2ccccc2)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,81.28
PTPN1,1NL9,CHEMBL280198,OC(=O)CCNc1cc(ccc1OCCc2ccccc2)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,141.25
